Price,Distance,Rooms
1702000,7.3,3
,7.3,3
1150000,7.3,3
715000,25.2,3
770000,25.2,3
,25.2,2
,25.2,3
830000,26,2
665000,14,4
675000,14,5
,14,4
702500,12.1,3
1210000,6.4,3
1250000,6.4,3
439000,31.7,4
381000,31.7,3
,16.3,3
707000,16.3,3
640000,16.3,3
700000,16.3,3
600000,16.3,4
665000,16.3,3
570000,41,4
510000,41,3
,15.5,3
1160000,14.6,4
471000,12.7,3
690000,12.7,2
695000,12.7,3
,6.4,2
420000,6.4,2
895000,6.4,3
670000,6.4,3
825000,6.4,3
2100000,5.9,2
3100000,5.9,4
,8.4,3
530000,8.4,2
2830000,8.4,4
112000,8.4,1
1250000,4.3,2
,4.3,3
540000,4.3,2
625000,4.3,3
1350000,11.4,3
1820000,11.4,4
1730000,11.4,4
,17.4,3
,0,1
750000,0,2
,0,2
1000000,0,2
1825000,0,3
,31.7,3
400000,31.7,3
290000,29.8,2
361000,29.8,3
518000,31.7,3
400000,31.7,3
680000,20,2
920000,20,3
1650000,20,6
598000,25.9,4
518000,25.9,4
900000,25.9,4
482500,25.9,3
572500,25.9,3
580058,25.9,3
745500,25.9,4
662000,25.9,4
595000,25.9,3
1500000,20.6,5
,17.9,4
700000,17.9,3
637500,17.9,3
751000,17.9,4
699000,17.9,3
485000,17.9,2
410000,17.9,3
551500,17.9,3
,17.9,3
700500,17.9,4
622000,17.9,3
740000,17.9,4
1020000,17.2,3
732500,17.2,2
,17.2,2
1075000,17.2,3
1151000,17.2,3
541500,10.2,2
,10.2,2
2105000,10.2,4
,16.2,4
880000,16.2,3
907000,16.2,3
,6.2,2
715000,6.2,2
1490000,6.2,3
,26.5,4
712000,26.5,4
,26.5,4
825000,26.5,4
930000,21.5,4
1856000,14.2,5
,14.2,4
1240000,14.2,3
1240000,14.2,2
1215000,14.2,3
,14.2,3
,14.2,2
,14.2,3
,14.2,5
742500,14.2,3
2700000,14.2,5
,14.2,6
850000,14.2,3
867000,18.8,3
,18.8,4
825000,18.8,3
,18.8,5
801000,10.1,2
1437000,10.1,3
1590000,10.1,3
,10.1,4
1550000,10.1,3
625000,48.1,3
1090000,6.2,4
660000,6.2,2
1180000,6.2,5
1050000,10.4,4
1025000,22.7,3
530000,22.7,2
1575000,5.3,3
1585000,5.3,3
1650000,5.3,4
1420000,5.3,4
,5.3,4
1315000,5.3,2
1120000,5.3,3
675500,5.3,2
1100000,5.3,2
2525000,5.3,5
1000000,15.4,3
1102000,15.4,3
580000,11.2,2
,12.3,2
1000000,15.5,4
790000,11.4,2
810000,11.4,2
975000,21.5,2
1160000,21.5,5
1150000,21.5,3
465000,21.5,2
520000,8.5,2
800000,8.5,2
690000,8.5,3
826000,8.5,3
,8.5,3
585000,8.5,2
1015000,8.5,4
464000,23.8,3
670000,14.7,3
650000,14.7,4
,14.7,4
,14.7,4
690000,14.7,4
797000,3.5,2
1525000,3.5,3
1362000,3.5,3
,3.5,3
,4.6,3
765000,4.6,3
383000,4.6,1
690000,4.6,2
680000,4.6,2
612000,4.6,2
2400000,4.6,3
1312000,4.6,2
,8.4,2
1185000,8.4,3
723000,8.4,2
985000,8.4,3
,8.4,4
760000,8.4,3
930000,8.4,4
1950000,8.4,4
800000,8.4,4
1455000,8.4,5
,8.4,3
1575000,3.5,3
900000,18,4
600000,12,3
562000,12,2
900000,12,3
,12,3
700500,12,3
560000,12,3
455000,12,1
845000,12,4
810000,12,3
920000,12,3
865000,12,3
585000,12,3
770000,12,3
,12,4
775000,12,3
600000,12,2
669000,12,3
890000,12,4
698000,12,2
1000000,2.4,2
550000,2.4,2
1490000,2.4,3
1182000,2.4,3
1700000,2.4,3
1710000,2.4,3
1145000,2.4,2
1000000,2.4,3
530000,2.4,1
,2.4,3
765000,47.4,4
1246000,19.9,4
805000,21.3,3
,21.3,2
1380000,7.2,2
,8.9,3
,8.9,3
,8.9,3
956000,23.5,5
,23.5,4
,20.6,4
630000,20.6,4
,15.2,4
1017500,15.2,3
720000,15.2,2
850000,15.2,3
,15.2,4
635000,35.4,3
1410000,11,3
435000,5.1,2
810000,1.9,3
676000,20.5,4
500000,20.5,3
711000,20.5,4
616000,20.5,3
697000,20.5,4
412500,20.5,2
,2.7,1
1500000,2.7,3
,2.7,2
981000,2.7,2
770000,2.7,3
1300000,2.7,2
347500,2.7,1
,2.7,2
,0.7,1
1060000,6.2,4
505000,14,3
,14,3
650000,14,3
,16.1,5
500000,5,2
270000,5,1
1310000,5,3
,5,2
850000,8.2,2
900000,8.2,3
496000,31.7,3
499500,31.7,3
460000,31.7,3
450000,31.7,4
516500,31.7,3
580000,31.7,4
400000,31.7,2
590000,31.7,4
,31.7,3
1155500,10.5,4
697000,10.5,3
690000,10.5,4
690000,10.5,3
990000,10.5,5
555000,10.5,3
753000,10.5,4
680000,10.5,3
550000,10.5,3
560000,10.5,4
685000,10.5,4
950000,10.2,2
950000,10.2,2
395000,18,2
400000,18,2
700000,18,6
601000,18,3
495000,18,3
405000,18.4,3
527500,18.4,4
420000,18.4,3
830000,18,4
660000,18,4
720000,15.5,4
,15.5,4
770000,15.5,4
900000,12.4,3
1330000,12.4,5
,15.3,3
860000,15.3,3
261500,15.3,2
625000,15.3,3
925000,15.3,3
,15.3,4
500000,7,2
1965000,7,4
,7,2
920000,7,3
950500,7,3
1455000,7,3
4515000,4.1,5
1310000,4.1,3
1550000,4.1,3
,4.1,2
470000,12.9,2
732000,12.9,3
780000,12.9,4
841000,17.2,4
,17.2,4
1140000,8.9,4
900500,8.9,4
600000,44.2,5
390000,44.2,3
590000,44.2,4
975000,14.7,4
1188888,14.7,4
1500000,14.7,5
1075000,14.7,5
,14.7,5
,14.5,3
760000,14.5,4
,14.5,4
700000,14.5,3
835000,23.6,4
691000,14.7,4
,14.7,3
420000,14.7,3
566000,14.7,2
552000,14.7,4
341000,14.7,2
501000,14.7,3
775000,6.4,2
790000,6.4,2
1300000,6.4,2
1700000,16.7,4
1100000,16.7,3
785000,17.6,4
1115000,6.8,2
570000,6.8,2
870000,6.8,3
2400000,6.8,3
,6.8,4
1000000,4.6,2
640000,25.5,3
520600,25.5,4
,25.2,3
410000,27.2,3
400000,27.2,3
,27.2,5
416000,27.2,3
,27.2,3
745000,12.7,3
655000,12.7,3
870000,6.3,2
495000,6.3,2
1000000,6.3,3
410000,6.3,2
,6.3,3
1330000,7.5,4
1700000,3,3
920000,5.7,3
320000,5.7,1
660000,15.5,4
807000,9.4,3
825000,9.4,3
660000,12.8,4
1859000,6.3,2
,6.3,3
1200000,6.3,2
2100000,4.3,5
1045000,10.2,3
503000,21.5,2
765000,9.5,3
860000,9.5,5
,9.7,3
,9.7,4
560000,39,3
1770000,17.3,3
1500000,17.3,3
1305000,17.3,3
1110000,8.8,3
1402000,11.4,2
1500000,11.4,3
,11.4,3
825000,13.8,3
,13.8,2
1515000,13.8,4
,13.8,4
756000,35.2,4
,17.3,3
1060000,13.4,4
1550000,13.4,4
,13.4,3
1430000,13.4,3
1000000,13.4,3
750000,13.4,3
936000,13.4,3
,13.4,5
,13.4,4
890000,13.4,3
1350000,13.4,3
1370000,13.4,4
,27,3
630000,25,4
670500,25,3
920000,34.7,4
780000,10.9,2
480000,8.6,2
610000,8.6,2
,10.5,2
,10.5,5
,10.5,4
,10.3,3
517000,14,3
460000,14,3
615000,14,3
520000,14,3
680500,14,3
900000,5.2,3
1652000,5.2,3
735000,5.2,2
1210000,5.2,3
932500,4,2
407500,5.2,2
470000,5.2,2
670000,5.2,3
825000,5.2,2
645000,5.2,3
865000,5.2,3
860000,10.8,3
599900,10.8,2
1540000,10.8,4
910000,10.8,4
685000,12.1,3
700000,12.1,3
820000,12.1,3
482000,14.8,3
1591000,10.4,6
,10.4,4
580000,10.4,2
605000,10.4,2
,10.4,3
1105000,14.7,4
,7.7,4
3600000,7.7,4
1930000,7.7,3
2570000,7.7,3
,8.4,4
,3.5,2
605000,10.1,2
1201000,10.1,4
635000,10.1,2
807500,14.8,4
596000,14.8,3
420000,31.2,2
,34.9,3
535000,8.7,2
3050000,7.8,1
1690000,8.7,3
1265000,11.7,3
1682000,17.9,5
860000,17.9,3
950000,17.9,3
1150000,17.9,3
1116000,17.9,3
712000,17.5,3
800000,17.5,4
747000,16.7,3
,16.7,3
800000,17.5,3
1825000,3.6,4
,6.7,2
495000,6.7,2
930000,6.7,2
640000,6.7,2
535000,2,2
650000,20.6,4
,20.6,4
511000,20.6,3
381000,20.6,3
460000,20.6,3
,34.7,8
1350000,2.4,3
,23,3
700000,23,4
,23,3
625000,24.7,3
500000,24.7,3
550000,24.7,4
,24.7,2
666000,24.7,3
690000,24.7,4
805000,24.7,3
,24.7,4
1103500,7.9,2
592100,14.8,6
646000,14.8,3
1782500,22.2,5
,1.4,2
,12.4,3
840000,12.4,3
,12.4,2
752000,12.4,2
691000,14.3,3
1000000,14.3,3
,16.1,3
477000,28.8,3
1007500,27,4
900000,18,4
610000,19.6,3
655000,19.6,4
515000,19.6,3
,19.6,4
465000,19.6,3
570000,19.6,3
557000,19.6,4
610000,19.6,4
440000,7.5,2
1700000,7.5,3
1070000,7.5,3
1000000,7.5,3
,7.5,4
745000,7.5,2
450000,29.8,4
676000,5.7,2
700000,13.1,3
970000,24.8,7
796000,24.8,3
,3.6,2
1200000,3.6,2
330000,3.6,1
1100000,3.4,2
1250000,3.4,3
615000,3.4,2
668000,3.4,2
392500,5.1,2
1320000,5.1,3
400000,5.1,2
990000,15.4,3
1420000,15.4,4
510000,38,3
530000,38,3
,38,4
,47,4
820000,12.9,4
560000,10.1,2
950000,7.3,3
1452000,7.3,3
,16.7,4
2700000,16.7,5
1205000,16.7,3
736000,16.7,2
2120000,16.7,4
,16.7,4
2020000,16.7,3
1230000,16.7,5
,16.7,3
1100000,16.7,3
683000,11.2,3
1158000,11.2,3
793000,11.2,4
780000,11.2,3
420000,11.2,2
895000,11.2,3
,16.1,3
,16.1,3
580000,16.1,3
930000,20.4,4
950000,20.4,6
,11.2,3
1615000,13.8,3
2513000,13.8,3
,13.8,3
,13.8,3
1326000,13.8,3
1610000,13.8,4
,5.3,3
1700000,5.3,3
440000,5.3,1
3750000,6.2,5
,6.2,2
1450000,8.9,4
910000,8.8,2
665000,8.8,2
880000,8.8,3
687000,8.8,3
525000,16,2
,16,3
,16,2
540000,18,3
600000,18,4
520000,18.4,3
410000,18.4,3
410000,18.4,3
,18.4,5
489000,18.4,3
,18.4,5
645000,18.4,3
,12.3,3
990000,7.8,3
2535000,7.8,4
1060000,7.8,3
1410000,7.8,4
2100000,7.8,2
772000,14,3
1470000,11.7,5
,5.4,5
1230000,5.4,2
3800000,5.4,5
700000,5.4,2
720000,7.3,2
890000,26,5
1108000,6.4,3
335000,31.7,3
900000,16.3,4
706000,16.3,3
660000,16.3,3
660000,14.6,3
,12.7,4
836000,6.4,3
,6.4,4
,5.9,1
365000,5.9,1
1000000,5.9,2
,5.9,3
,5.9,3
456000,5.9,1
,8.4,4
2250000,8.4,3
,8.4,2
,8.4,4
1110000,4.3,3
600000,4.3,2
,11.4,5
595000,17.4,3
432000,0,1
750000,0,3
710000,31.7,4
340000,29.8,3
435000,31.7,4
685000,20,2
1100000,20,3
531000,25.9,5
598000,25.9,3
600000,20.6,4
730000,17.9,5
685000,17.9,3
692000,17.9,3
682000,17.9,4
911000,17.2,2
,17.2,2
655000,17.2,3
1865000,10.2,4
770000,10.2,2
632500,16.2,1
296000,6.2,1
1531000,6.2,4
,26.5,3
1265000,21.5,4
462000,21.5,1
1425000,21.5,4
864000,21.5,3
,14.2,4
1405000,14.2,4
,14.2,3
908000,18.8,3
599900,18.8,3
1180800,18.8,4
1656000,10.1,4
1230000,6.2,4
1560000,6.2,4
2000000,6.2,3
,6.2,3
820000,6.2,2
1312000,10.4,3
960000,10.4,3
935000,10.4,3
350000,22.7,3
1343000,5.3,2
680000,5.3,2
1750000,15.4,5
600000,11.2,2
,12.3,5
1300000,11.4,3
,21.5,3
835000,1.8,3
,8.5,3
755000,8.5,3
750000,8.5,2
1290000,8.5,2
,8.5,2
1400000,3.5,3
,4.6,3
1251000,4.6,3
792000,8.4,2
605000,8.4,2
413000,8.4,2
1190000,8.4,3
1550000,3.5,3
,12,2
741000,12,4
725000,12,3
615000,12,3
406000,12,2
825000,12,3
1010000,12,3
,12,2
852000,12,2
595000,12,3
950000,2.4,2
1110000,2.4,2
950000,2.4,2
1226000,2.4,2
500000,2.4,1
1214000,2.4,3
710000,19.9,3
1086000,19.9,3
,21.3,4
950000,21.3,3
,8.9,3
550500,20.6,4
,15.2,3
1350000,15.2,2
950000,22.2,4
842000,5.1,2
,34.7,5
2240000,1.9,3
2050000,1.9,3
685000,20.5,4
1320000,2.7,3
537000,2.7,1
800000,2.7,2
,2.7,2
597000,22.2,3
,14,3
,14,3
,14,3
835000,14,4
472000,14,3
,14,3
763000,14,3
695000,14,3
346000,5,1
786000,5,3
810000,8.2,4
,8.2,3
617500,31.7,3
395000,31.7,3
420000,31.7,3
940000,10.5,3
726000,10.5,4
950000,10.5,3
830000,10.5,3
600000,10.5,3
716000,10.5,3
,10.5,4
682000,10.2,2
1100000,10.2,3
,18.4,4
,18.4,3
570000,18.4,4
515000,18.4,3
650250,18,5
,18,3
687000,18,4
602000,15.5,5
650000,15.5,3
1750000,15.5,4
940000,12.4,3
1503500,12.4,3
,15.3,4
601000,15.3,3
570000,15.3,3
645000,15.3,3
657000,15.3,3
633500,15.3,4
750000,7,3
765000,7,3
1750000,7,3
,17.2,4
810000,8.9,3
1174000,14.7,3
1193000,14.5,4
880000,14.5,3
826000,14.5,5
1435000,6.4,4
470000,6.4,2
502000,6.4,2
630000,16.5,3
,16.5,4
507000,16.5,3
,16.7,4
1200000,16.7,4
1275000,16.7,4
1119000,16.7,4
2165000,6.8,4
1245000,6.8,3
2075000,6.8,4
355000,25.5,3
935000,6.3,3
990000,6.3,3
950000,6.3,2
,3,4
,3,2
,3,2
1035000,10.4,5
960000,10.4,4
960000,10.4,4
720000,10.4,3
785000,10.4,4
,3,3
1110000,3,2
630000,11,3
406000,11,2
720000,9.4,3
,12.8,3
1930000,6.3,2
1053000,4.3,2
1377000,4.3,3
,10.2,4
1500000,10.2,4
,21.5,3
590000,21.5,2
720000,21.5,3
655000,9.5,3
,9.5,3
680000,9.5,3
1850000,7.9,2
,7.9,2
,7.9,4
805000,7.9,2
,9.7,3
3250000,9.7,5
,9.7,4
1750000,9.7,4
1150000,9.7,3
,9.7,4
,9.7,3
1575000,9.7,3
1370000,17.3,3
,17.3,5
773000,8.8,3
360000,11.4,2
1435000,11.4,4
,11.4,2
1110000,11.4,3
2435000,11.4,4
2000000,11.4,4
1040000,13.8,3
1210000,13.8,4
1370000,13.8,4
1160000,13.8,4
2725000,17.3,5
1508000,17.3,3
1770000,17.3,3
1571000,13.4,2
752000,13.4,3
,13.4,4
700000,13.4,3
1145000,13.4,3
440000,13.4,2
900000,13.4,3
1761000,10.5,4
,10.5,4
,10.5,4
2600000,10.5,3
1302500,10.5,3
1900000,10.5,3
,10.5,5
1860000,10.3,3
,10.3,4
1500000,10.3,3
870000,10.3,3
400000,5.2,2
950000,5.2,3
,5.2,2
1815000,4,4
300000,5.2,1
1127000,10.8,3
990000,10.8,3
1401000,10.8,4
610000,12.1,3
310000,12.1,2
,12.1,3
586000,12.1,3
734000,12.1,3
981000,14.7,3
1300000,7.7,3
,7.7,6
,7.7,4
,8.4,3
4110000,8.4,3
1280000,3.5,3
360000,10.1,2
967500,10.1,2
1350000,10.1,2
516000,10.1,2
330000,10.1,1
365000,34.9,3
1650000,8.4,3
1101000,11.7,3
1000000,11.7,3
535000,27,2
1040000,17.9,4
982000,17.9,3
850000,17.9,2
1505000,17.9,4
470000,17.5,2
498500,16.7,2
,17.5,3
702000,17.5,4
620000,17.5,2
705000,17.5,4
953000,6.7,2
735000,6.7,2
420000,6.7,2
,2,2
510000,20.6,4
,20.6,3
468300,20.6,3
,20.6,4
540000,20.6,4
,20.6,4
425000,2.4,1
671000,23,3
955000,23,5
402500,14,3
,21.8,4
513000,21.8,3
,12.4,2
1152000,12.4,4
1650000,14.3,5
1050000,16.1,4
960000,16.1,4
,25.9,3
630000,25.9,4
,8.9,4
,7.2,4
1440000,7.2,3
565500,18,3
,18,4
,18,3
,18,4
,18,2
,18,3
,18,3
665000,7.2,2
550000,7.2,2
,19.6,4
486000,19.6,3
1250000,7.5,4
720000,7.5,2
660000,7.5,2
393000,8.2,2
,7.5,3
1064000,5.7,3
,13.1,3
585000,13.1,3
660000,24.8,4
810000,2.1,2
,3.6,2
1008000,3.6,2
480000,5.1,2
357000,5.1,1
910000,5.1,3
991000,15.4,4
,15.4,3
1275000,15.4,5
427000,38,3
512500,38,3
500000,38,3
415000,38,4
370000,36.9,3
490000,12.9,3
2538000,7.3,4
255000,7.3,1
2300000,7.3,4
,16.7,3
1680000,16.7,4
,16.7,5
900000,16.7,3
2100000,16.7,5
670000,11.2,3
430000,11.2,2
852500,11.2,2
1025000,11.2,4
504000,12.9,3
685000,16.1,4
600500,16.1,2
546000,20.4,3
760000,13.8,2
616000,13.8,2
1680000,13.8,4
2520000,13.8,5
,13.8,5
,13.8,5
525000,13.8,3
1297500,13.8,3
462000,33.3,5
,5.3,5
,5.3,2
2000000,5.3,3
,5.3,5
500000,5.3,2
1700000,6.2,5
,6.2,2
,6.2,3
1650000,6.2,3
,6.2,4
858000,21.3,3
1220000,8.9,3
550000,8.9,3
585000,8.9,2
705000,8.9,2
565000,8.8,2
1587500,8.8,5
,8.8,3
405000,8.8,1
452000,18,3
,18.4,4
365000,18.4,4
455000,18.4,4
1316000,12.3,3
581000,7.8,2
1605000,7.8,3
470000,7.8,2
3350000,7.8,5
398000,14,3
,14,5
500000,14,4
515000,14.5,3
680000,14.5,4
390000,15.5,3
511000,15.5,3
590000,11.7,3
1291000,3.4,3
420000,3.4,2
750000,3.4,2
312000,3.4,1
831000,5.4,2
2130000,5.4,4
,5.4,5
650000,5.4,2
599000,5.4,2
,5.4,2
820000,5.4,2
2300000,5.4,4
437000,25.2,3
817000,6.4,3
1035000,6.4,3
405000,16.3,2
423000,6.4,2
,5.9,4
,5.9,4
2400000,5.9,4
1837000,8.4,3
,8.4,3
1105000,8.4,3
,8.4,2
1197000,11.4,3
1688000,11.4,3
,0,3
,0,1
1620000,20,4
795000,20,4
675000,20,3
1860000,20,5
965000,20,3
410000,25.9,3
,17.9,4
745000,17.9,4
,17.2,3
642000,17.2,2
735000,17.2,2
910000,17.2,3
1005000,16.2,4
762000,21.5,2
1050000,14.2,3
980000,14.2,3
1550000,14.2,4
830000,14.2,4
,14.2,3
750000,18.8,4
,18.8,3
655000,18.8,3
740000,10.1,2
1420000,10.1,3
568000,34.1,4
655800,6.2,3
1082000,6.2,4
,6.2,3
1210000,6.2,3
,6.2,4
,22.7,2
670000,22.7,4
770000,22.7,3
,22.7,2
,1.8,2
,5.3,2
583000,5.3,2
840000,15.4,3
928000,15.4,3
476000,11.2,2
,11.2,3
,12.3,2
1115000,12.3,3
952000,12.3,3
680000,12.3,4
610000,12.3,2
1256000,11.4,3
1918000,11.4,4
900000,11.4,3
647000,21.5,2
601000,21.5,3
555000,8.5,2
585000,8.5,3
480000,8.5,2
480000,8.5,2
605000,8.5,4
,31.2,4
795000,3.5,2
590000,3.5,2
1502000,3.5,4
,3.5,2
,3.5,2
330000,4.6,1
1430000,4.6,3
325000,4.6,1
,4.6,3
1245000,4.6,3
840000,8.4,3
496000,8.4,3
462500,8.4,2
931000,8.4,4
942000,8.4,2
,8.4,2
,8.4,2
800000,12,3
510000,12,3
,12,2
651000,12,3
,12,2
502500,12,3
720000,2.4,2
550000,2.4,2
,2.4,2
1152500,2.4,3
1375000,2.4,4
1422000,2.4,3
,47.4,3
760000,19.9,3
560000,19.9,2
555000,19.9,3
,8.9,3
,20.6,4
,20.6,4
688000,34.7,3
2500000,15.2,4
350500,35.4,2
429000,35.4,3
491000,35.4,3
860000,11,3
450000,5.1,2
650000,6.2,2
837000,20.5,5
465000,2.7,1
801000,2.7,2
,0.7,2
650000,0.7,2
855000,6.2,3
680000,20.8,3
822000,20.8,3
810000,22.2,6
700000,14,4
211000,5,1
875000,5,2
440000,5,1
1110000,5,3
410000,8.2,2
1015000,8.2,4
700000,10.5,4
,10.5,4
545000,10.5,3
480000,10.5,3
435000,10.5,2
2500000,10.2,4
1910000,10.2,3
1018000,10.2,2
601000,18,4
680000,18,4
548000,18.4,4
,18.4,4
534000,18.4,4
705000,15.5,5
,15.5,4
1030000,15.5,5
,15.5,4
1230000,15.5,4
,12.4,3
1200000,12.4,3
990000,12.4,4
640000,15.3,4
,15.3,4
,15.3,3
925000,4.1,2
450000,4.1,2
750000,4.1,2
450000,12.9,3
555000,12.9,3
1138000,17.2,4
820000,8.9,3
,14.7,5
820000,14.7,5
960000,14.7,4
1765000,21.1,5
950000,21.5,4
690000,14.5,3
370000,14.7,3
800000,3.1,2
895000,16.7,3
,16.7,5
1500000,6.8,2
,6.8,4
600000,4.6,2
,25.5,4
950000,35.2,4
,6.3,3
410000,6.3,2
,6.3,3
1150000,3,3
1445000,3,2
750000,3,2
1150000,7.5,4
1407000,7.5,3
775000,7.5,3
751000,10.4,3
1190000,10.4,4
,10.4,4
,3,2
1200000,3,2
852500,10.5,3
548000,10.5,3
605000,10.5,3
660000,10.5,2
480000,5.7,2
,9.4,3
510000,6.3,2
,6.3,2
600000,6.3,2
630000,6.3,2
,4.3,2
910000,4.3,3
1150000,4.3,3
1070000,4.3,3
855000,4.3,2
1560000,4.3,4
,10.2,2
840000,10.2,3
,10.2,2
790000,21.5,4
600000,9.5,3
,9.5,3
1255000,9.5,5
500000,37.5,3
530000,37.5,3
2265000,7.9,4
900000,7.9,2
2000000,7.9,3
2110000,9.7,5
1910000,9.7,3
,23.2,4
690000,23.2,3
,17.3,4
,17.3,4
1450000,17.3,4
1050000,11.4,3
1350000,13.8,4
950000,13.8,4
,13.8,4
,35.2,4
,35.2,3
,13.4,3
1050000,13.4,3
1010000,13.4,2
873500,27,2
,27,2
637500,25,4
728000,25,4
731000,10.9,2
1290000,10.9,5
750000,16.1,4
1005000,10.5,3
691500,10.5,2
,10.3,3
,10.3,4
,14,3
750000,14,3
,5.2,3
,5.2,5
,5.2,2
552000,5.2,2
,5.2,2
1200000,5.2,3
,4,1
1325000,4,3
1000000,5.2,4
613000,5.2,2
620000,5.2,2
280000,5.2,1
1220000,10.8,3
930000,10.8,3
772000,12.1,3
,12.1,3
,12.1,3
911000,12.1,3
445000,12.1,2
970000,2.4,2
1180000,10.4,5
3125000,7.7,5
,7.7,4
1600000,8.4,4
2550000,8.4,4
1075000,1.6,2
,1.6,3
610000,1.6,2
,1.6,2
,10.1,3
1300000,10.1,4
1375000,10.1,4
370000,10.1,2
572500,10.1,2
,10.1,1
940000,14.8,4
800000,14.8,5
2600000,31.2,4
595000,34.9,2
1175000,8.7,4
,7.8,2
1200000,7.8,3
,8.7,3
,11.7,4
610250,27,2
715000,27,3
540000,17.9,2
1100000,17.9,4
1875000,17.9,4
1035000,17.9,4
588000,17.9,2
870000,17.9,2
,16.7,4
791600,16.7,2
,17.5,3
900000,17.5,3
1710000,17.5,4
750000,17.5,3
,3.6,3
792500,3.6,2
550000,3.6,2
,6.7,2
880000,6.7,3
,6.7,2
1400000,6.7,4
,6.7,3
950000,6.7,3
770000,6.7,3
660000,6.7,3
890000,2,2
770000,2,2
380000,20.6,2
660000,20.6,4
600000,20.6,4
480000,20.6,3
657600,20.6,4
380000,20.6,3
573000,20.6,4
720000,20.6,4
540000,34.7,3
,34.7,4
911000,2.4,2
,23,6
,23,6
,14,3
542000,14,3
,24.7,3
,7.9,3
590000,14.8,3
,14.8,3
510000,18,3
500000,18,3
800000,21.8,3
842000,22.2,4
1150000,22.2,4
825000,22.2,3
,12.4,2
750000,12.4,3
,12.4,4
,12.4,4
,12.4,5
1280000,12.4,4
,12.4,3
,14.3,4
1165000,14.3,4
,16.1,4
877000,16.1,4
,25.9,3
540000,25.9,4
2270000,1.3,3
1103000,27,3
2200000,7.2,4
615000,7.2,2
915000,7.2,2
,7.2,4
870000,18,4
1005000,18,4
623000,7.2,2
,28.5,3
,19.6,3
540000,19.6,3
510000,19.6,3
,19.6,4
600000,19.6,3
491000,19.6,3
557500,19.6,3
638000,19.6,3
1750000,7.5,4
420000,7.5,1
812000,7.5,2
775000,5.7,2
1200000,5.7,3
491000,5.7,1
1320000,5.7,3
1160000,5.7,3
,13.1,5
,13.1,4
535000,13.1,3
930000,13.1,4
600000,24.8,3
800000,2.1,2
,3.6,2
1550000,3.6,3
310000,3.4,1
,5.1,2
1445000,5.1,4
960000,5.1,3
,5.1,3
1030000,5.1,4
1200000,5.1,3
950000,15.4,3
850000,15.4,3
482500,38,3
540000,38,3
580000,38,3
445000,38,3
550000,38,3
,38,3
620000,12.9,4
610500,7.3,2
,7.3,2
1600000,7.3,3
1248000,16.7,4
,16.7,4
,16.7,3
,16.7,3
1100080,16.7,5
,16.7,2
625000,11.2,3
906000,11.2,3
,11.2,2
535000,11.2,3
,11.2,3
,11.2,3
,16.1,5
750000,16.1,3
608000,16.1,2
715000,20.4,4
,20.4,4
1600000,20.4,5
,11.2,3
1180000,13.8,3
701000,5.3,2
,5.3,2
2165000,5.3,3
652000,6.2,2
,21.3,4
,21.3,4
610000,8.9,2
560000,8.8,2
,8.8,2
750000,8.8,3
,16,2
,18,3
,18,3
598000,18.4,4
460000,18.4,3
,18.4,3
460000,18.4,3
,12.3,4
,7.8,4
,14,3
600000,14,3
,14,4
630000,15.5,3
1250000,11.7,4
627500,10.4,3
,3.4,4
,3.4,2
,5.4,3
,5.4,2
,14,3
,12.1,4
850000,6.4,3
1150000,6.4,3
400000,31.7,3
520000,16.3,3
600000,16.3,3
,16.3,3
,16.3,4
450000,16.3,2
525000,41,3
800000,12.7,2
895000,12.7,3
,12.7,4
950000,6.4,3
675000,6.4,2
660000,4.3,3
680000,0,3
,0,2
,20,4
,20,3
530000,20,3
1285000,20,3
,20,3
,25.9,3
,25.9,4
499500,25.9,3
715000,25.9,4
615000,25.9,3
506000,25.9,4
,20.6,4
488000,20.6,3
1700000,20.6,5
867000,17.9,4
710000,17.9,5
800000,17.9,4
645000,17.9,3
,17.2,2
,17.2,3
1210000,17.2,5
670500,16.2,3
780000,6.2,2
655000,26.5,4
,26.5,4
1100000,21.5,3
,21.5,3
,14.2,3
,14.2,4
,14.2,3
,14.2,3
,14.2,4
,14.2,3
,14.2,3
,14.2,4
881000,18.8,3
720000,18.8,3
741000,18.8,3
,18.8,4
743000,18.8,3
895000,18.8,3
,18.8,4
,10.1,2
825000,10.1,3
530000,10.1,2
440000,6.2,2
650000,10.4,3
,22.7,5
,22.7,3
,1.8,3
488000,1.8,2
540000,1.8,2
381000,1.8,1
2550000,5.3,5
1300000,5.3,3
690000,5.3,2
,5.3,2
427000,5.3,1
1276000,5.3,2
1300000,5.3,3
,16.7,3
,16.7,3
,11.2,3
582500,12.3,2
651000,28.4,4
,8.5,3
450000,8.5,2
,8.5,3
700000,8.5,2
570000,14.7,4
,14.7,5
568000,14.7,4
,3.5,2
,3.5,2
1900000,3.5,3
,3.5,4
650000,8.4,2
677500,8.4,2
595000,8.4,2
950000,8.4,2
1000000,8.4,3
961000,8.4,3
1167000,8.4,3
805000,8.4,3
950000,8.4,2
450000,12,2
,12,2
910000,12,3
594500,12,3
779000,12,3
840000,12,3
720500,12,3
700000,12,3
506000,12,2
785500,12,2
800000,12,3
840000,12,3
551500,12,2
1100000,12,5
600000,12,3
740500,12,3
537500,12,2
980000,2.4,3
755000,2.4,2
2245000,2.4,3
1581000,2.4,4
,2.4,2
380000,2.4,1
,2.4,3
