TARGET,AMT_INCOME_TOTAL,AMT_CREDIT
0,306000,545040
0,112500,485640
0,112500,202500
0,100800,101880
0,112500,855000
0,202500,675000
0,283500,983299.5
0,180000,654498
0,135000,545040
0,112500,562491
0,67500,47970
0,292500,1104997.5
0,99000,536917.5
0,90000,604152
0,225000,375367.5
0,90000,101880
0,90000,296239.5
0,67500,182178
0,49500,135000
0,157500,202500
0,247500,450000
0,157500,495000
0,126000,202500
0,63000,225000
0,126000,900000
0,270000,2250000
0,85500,201024
0,49500,254700
1,135000,405000
0,180000,650704.5
0,128250,127350
1,180000,755190
0,49500,95940
0,157500,675000
0,60750,675000
0,144000,225000
0,292500,720000
1,225000,545040
1,180000,550980
0,90000,381528
0,315000,254700
0,270000,728460
0,135000,1035000
0,292500,733500
0,135000,254700
0,189000,704844
0,126000,273636
0,261000,1451862
0,121500,180000
0,76500,319981.5
0,135000,298512
0,112500,135000
0,225000,1032093
0,225000,675000
0,202500,740218.5
0,90000,450000
0,630000,900000
0,270000,1948500
1,72000,269550
0,180000,270000
0,108000,312768
0,157500,513531
0,67500,164952
0,180000,450000
0,216000,1467612
0,103500,604152
1,180000,776304
0,112500,521280
0,247500,672187.5
0,112500,247500
0,157500,598500
0,67500,135000
0,157500,835380
0,121500,1078200
0,135000,675000
0,315000,402214.5
0,162000,1460691
0,225000,630000
0,180000,900000
0,112500,225000
0,225000,339948
0,247500,1325475
0,72000,900000
1,130500,582228
0,135000,450000
0,225000,202500
0,99000,254700
0,225000,781920
0,112500,531265.5
0,292500,1506816
0,450000,405000
0,99000,450000
1,180000,1146816
0,90000,95940
0,225000,450000
0,171000,1125000
0,157500,1724220
0,198000,900000
0,180000,785398.5
0,202500,823621.5
0,112500,524866.5
0,135000,171000
0,292500,375322.5
0,261000,675000
0,90000,545040
0,144000,225000
0,135000,1013508
0,270000,472500
1,157500,127350
0,247500,1671210
0,202500,225000
0,157500,585000
0,103500,150948
0,153000,675000
0,180000,557770.5
0,180000,1259626.5
0,112500,247500
0,225000,450000
0,112500,679266
0,45000,808650
0,135000,717003
0,202500,299772
0,54000,545040
0,72000,508495.5
0,157500,263686.5
0,247500,900000
0,270000,675000
0,157500,1350000
0,225000,1350000
0,90000,755190
0,157500,276277.5
0,270000,521280
0,112500,247500
0,135000,713889
0,360000,450000
0,270000,1210477.5
0,135000,816660
0,180000,808650
0,90000,180000
0,180000,573408
0,135000,117162
0,225000,315000
0,139500,731353.5
1,112500,269550
1,202500,993082.5
0,99000,265500
0,135000,1257430.5
0,292500,905859
0,270000,675000
0,225000,440784
0,112500,534141
0,180000,309420
0,148500,252531
0,135000,835380
0,112500,873000
1,202500,473760
0,157500,276277.5
0,180000,592560
0,90000,197820
0,189000,225000
0,112500,269550
0,292500,1030680
0,157500,675000
1,108000,521280
0,189000,339241.5
0,202500,1082214
0,157500,270000
0,450000,1081179
0,180000,539100
0,112500,202500
0,112500,584766
0,117000,1113840
0,225000,896647.5
0,180000,348264
0,135000,270000
0,72000,135000
0,90000,792477
1,135000,170640
0,135000,900000
0,90000,229500
0,54000,288873
0,157500,270000
0,135000,822942
0,260613,1129500
0,135000,161730
1,247500,314100
0,157500,1546020
0,315000,900000
0,67500,610335
0,225000,679500
0,202500,234576
1,405000,723996
0,49500,157500
0,67500,270000
0,292500,2085120
0,112500,675000
0,112500,163008
0,270000,454500
0,180000,942300
0,135000,286704
0,180000,473760
0,157500,1159515
0,360000,1658340
0,135000,1120500
0,225000,225000
0,202500,180000
0,67500,269550
0,202500,1129500
0,135000,270000
0,126000,629325
0,112500,508495.5
0,292500,497448
0,225000,396171
0,225000,1078200
0,135000,312768
0,157500,272520
0,135000,1575000
0,184500,1288350
0,162000,412942.5
0,112500,562491
0,90000,50940
0,360000,180000
0,135000,781920
0,225000,415408.5
0,112500,49752
0,117000,211630.5
0,135000,500490
0,90000,135000
0,225000,113760
0,360000,1512000
0,202500,675000
0,90000,90000
0,247500,1078200
1,135000,270000
0,90000,45000
0,108000,135000
0,234000,292500
0,71662.5,135000
1,144000,254700
0,135000,494550
0,360000,540000
0,135000,630000
0,76500,405000
0,247500,634360.5
0,337500,1800000
0,112500,254700
0,81000,225000
1,90000,305221.5
0,270000,973710
1,157500,144000
0,67500,630000
0,90000,651600
0,157500,377370
0,180000,381528
0,216000,1011955.5
1,157500,450000
0,135000,50940
0,202500,675000
0,171000,225000
1,315000,1350000
0,202500,745119
1,135000,247275
0,193500,203760
0,126000,374269.5
0,103401,135000
0,99000,315000
0,67500,173092.5
0,180000,610335
0,90000,57339
0,117000,239850
0,202500,1185120
0,135000,259794
0,165600,515700
1,135000,253737
0,225000,592560
0,135000,260640
0,180000,1249740
1,180000,808650
0,135000,1260000
0,135000,326439
0,81000,900000
0,135000,1125000
0,135000,446931
0,225000,835605
0,157500,1024740
0,81000,270000
0,45000,810000
0,117000,675000
1,157500,497520
0,112500,225000
0,202500,785398.5
0,450000,1035738
0,94500,251091
0,112500,760225.5
0,247500,846000
0,135000,514777.5
0,90000,180000
0,180000,180000
0,157500,327024
0,270000,835605
0,121500,601470
0,202500,1436850
0,135000,225000
1,157500,539100
0,135000,450000
0,157500,227520
0,225000,312840
0,157500,855000
0,157500,436032
0,180000,622413
0,67500,117162
1,72000,708939
0,225000,653328
0,540000,538704
0,180000,1260000
0,112500,288873
0,157500,675000
0,153000,625356
0,126000,225000
0,112500,339241.5
1,234000,277969.5
1,180000,675000
0,180000,540000
0,130500,1006920
0,112500,481495.5
0,90000,225000
0,112500,801306
0,135000,270000
0,162000,1078200
0,180000,1293502.5
0,157500,592560
0,115200,468733.5
0,45000,473661
0,225000,886500
0,135000,616500
0,247500,760225.5
1,99000,545040
0,135000,723996
0,202500,585000
0,135000,180000
0,112500,888439.5
0,90000,662026.5
0,202500,582768
0,130500,922266
0,360000,369720
0,202500,951538.5
0,202500,412614
0,135000,163201.5
0,135000,1190340
0,171000,1078200
0,117000,450000
0,112500,239850
0,112500,1102500
0,126000,392427
0,225000,199080
1,103500,225000
0,180000,481320
0,99000,1546020
0,90000,697500
0,157500,684000
0,180000,1082214
1,90000,854352
0,112500,337500
0,180000,1275921
0,135000,1042560
0,153999,473760
0,135000,835605
0,310500,239850
0,130050,81000
0,211500,545040
0,225000,352044
0,225000,675000
0,252000,896157
0,112500,364500
0,103500,450000
1,108000,490495.5
0,126000,314100
0,87750,770913
0,315000,906615
0,121500,545040
0,76500,508495.5
0,45000,168102
0,180000,675000
0,126000,324216
0,135000,675000
0,67500,67500
0,202500,728460
0,630000,1418868
0,202500,675000
0,90000,270000
0,211500,1125000
0,94500,225000
0,72000,697500
0,157500,132768
0,99000,284400
0,180000,1078200
0,238500,180000
0,193500,339948
0,180000,78192
0,112500,143910
0,225000,943425
0,67500,49752
0,157500,640080
0,450000,224149.5
0,405000,1762110
0,180000,1024740
1,121500,225000
0,112500,630000
0,85500,315000
1,67500,450000
0,148500,99000
0,67500,659610
0,135000,900000
0,117000,604413
0,56250,225000
0,135000,679500
0,112500,630000
0,405000,900000
0,166500,593010
0,135000,1723500
1,180000,1288350
0,103500,630000
0,81000,180000
0,225000,526491
0,382500,2925000
0,135000,207306
1,225000,1078200
0,135000,521280
1,90000,184500
0,180000,450000
0,94500,220500
0,202500,1350000
0,121500,472500
0,225000,640764
0,135000,781920
0,112500,1484793
0,382500,877500
0,180000,382500
0,103500,770913
0,67500,942300
0,112500,566055
0,67500,106974
0,180000,911079
0,121500,1293502.5
0,126000,900000
0,112500,679500
0,180000,733176
0,90000,76500
0,243000,299772
0,220500,948816
0,72000,225000
0,301500,545040
0,193500,816660
0,180000,900000
0,112500,770292
0,180000,247275
0,90000,450000
0,270000,1260000
0,135000,781920
0,225000,314100
0,90000,1125000
0,126000,640080
0,180000,180000
0,225000,450000
0,67500,281493
1,225000,225000
0,216000,225000
0,108000,916470
1,121500,824823
0,270000,1350000
0,81000,337500
0,315000,720000
0,180000,746280
0,225000,180000
0,90000,900000
0,270000,1185120
0,540000,497520
0,135000,654498
0,90000,495000
0,157500,450000
0,234000,837000
0,225000,1223010
0,144000,755190
0,135000,942300
0,360000,1193580
0,94500,900000
0,72000,808650
0,112500,292500
0,216630,469152
0,67500,126000
0,225000,474048
0,67500,269550
0,135000,225000
0,270000,216000
0,67500,781920
0,157500,417024
0,67500,249606
0,54000,342000
0,45000,202500
0,135000,545040
0,216000,776304
0,157500,263686.5
0,157500,1535715
0,315000,886500
0,157500,1078200
0,315000,1078200
0,180000,254700
0,252000,490495.5
0,124141.5,135000
0,175500,1233000
0,117990,247500
1,180000,270000
0,90000,284400
0,270000,314055
0,126000,63000
0,126000,900000
1,76500,472500
0,135000,99000
0,360000,1481701.5
0,90000,177903
0,193500,1574532
1,189000,185314.5
0,135000,608076
0,157500,1125000
0,135000,1494486
0,234000,1039500
0,157500,450000
0,270000,1200744
0,99000,675000
0,45000,755190
0,94500,180000
0,90000,202500
0,157500,180000
0,157500,285723
0,72000,808650
0,135000,126000
0,135000,945000
0,337500,1071909
0,135000,691020
0,58500,781920
0,112500,584766
0,292500,675000
0,76500,729792
0,162000,521280
1,103500,450000
0,94500,315000
0,193500,1035000
0,135000,314055
0,360000,1288350
0,112500,755190
0,270000,1223010
0,157500,557005.5
0,202500,835380
0,157500,675000
1,135000,592479
0,76500,247275
0,67500,158256
0,351000,1288350
0,157500,326439
0,76500,508495.5
0,135000,270000
0,360000,1732500
0,180000,299250
0,135000,486000
0,67500,202500
0,63000,270000
0,180000,582804
0,157500,215865
0,67500,405000
0,225000,514777.5
0,112500,663093
1,405000,1133748
0,180000,288994.5
0,265500,720000
0,180000,1125000
0,121500,675000
0,135000,343800
0,225000,755190
0,90000,285723
0,126000,835380
0,99000,283419
0,225000,1035000
0,135000,299772
0,90000,755190
0,108000,544491
0,157500,865953
0,135000,463500
0,234000,1125000
0,270000,450000
0,90000,700830
0,180000,518562
0,81000,373941
0,90000,225000
0,121500,545040
0,58500,203760
0,90000,454500
1,112500,480060
0,81000,269550
0,270000,473760
0,90000,195543
0,153000,761067
0,180000,755190
0,112500,135000
0,51750,203760
0,180000,432000
0,247500,331834.5
0,202500,189621
0,234000,450000
0,79200,675000
0,288000,1125000
0,130500,545040
0,180000,254700
0,121500,679500
0,157500,312768
0,135000,544491
0,85500,76410
0,162000,1338354
0,135000,679500
0,135000,1350000
0,90000,95940
0,90000,257391
0,157500,841500
0,360000,1237500
0,180000,1546020
1,225000,900000
0,112500,675000
0,135000,1174005
1,135000,180000
0,90000,225000
0,171000,679500
0,540000,1696981.5
1,202500,1293876
0,157500,338832
0,180000,539100
0,112500,545040
1,112500,720000
0,243000,675000
0,180000,533304
0,225000,414792
0,144000,500211
0,171000,528687
0,180000,239850
0,171000,900000
0,225000,247500
1,157500,1635120
0,216000,571446
0,180000,259794
0,148500,755190
0,180000,345510
0,135000,270000
0,175500,202500
0,90000,168102
0,135000,343800
1,90000,284400
0,135000,272520
0,90000,202500
0,315000,755190
0,99000,343800
0,157500,1065433.5
0,90000,315000
0,180000,592560
0,225000,814041
1,121500,270000
0,225000,1232793
0,315000,810000
0,90000,1379979
0,180000,135000
0,132750,250272
0,121500,381528
0,90000,512145
0,126000,253737
0,112500,270126
0,135000,239850
0,427500,1255680
0,153000,604152
0,135000,284400
0,180000,167895
0,450000,974794.5
0,270000,1484181
0,157500,545040
0,90000,850500
0,225000,180000
0,180000,135000
0,121500,540000
0,180000,585000
0,112500,180000
0,49500,225000
0,135000,426384
0,202500,970380
0,225000,526491
0,247500,1354500
1,180000,436032
0,225000,675000
0,140022,239400
0,180000,254700
0,112500,76410
0,112500,770913
0,225000,755190
0,121500,247500
0,202500,1305000
0,112500,931500
0,180000,521280
0,180000,1436850
0,135000,180000
0,337500,521280
0,81000,203760
0,247500,996849
0,45000,76410
0,270000,157500
1,216000,270000
0,180000,180000
0,81000,634500
0,45000,156384
0,247500,1006920
0,63000,197820
0,135000,808650
0,81000,1288350
1,76500,90000
0,202500,521280
0,99000,315000
0,87750,450000
0,54000,225000
0,256500,101880
1,162000,1024740
0,180000,450000
0,76500,252000
0,202500,454500
0,90000,56034
0,157500,533668.5
0,157500,360000
1,157500,360000
0,67500,74182.5
0,90000,218016
0,135000,135000
1,77850,699219
0,36000,225000
0,166500,835380
0,90000,167895
1,315000,770292
0,211500,1350000
0,33300,755190
0,135000,260568
0,180000,225000
0,126000,76500
0,157500,1528200
0,202500,828346.5
0,180000,392427
1,157500,225000
0,135000,270000
0,85500,254700
0,78300,239850
0,117000,454500
0,225000,1012653
0,94500,973710
0,229500,1113840
0,108000,276277.5
0,90000,1458414
0,225000,436032
0,157500,1288350
0,180000,578979
0,135000,269550
0,135000,678996
0,225000,886090.5
0,270000,790830
0,270000,592560
1,112500,314055
0,157500,808650
0,202500,854725.5
0,72000,202500
0,270000,641173.5
0,112500,177903
0,225000,405000
0,135000,263686.5
0,76500,225000
0,175500,352044
0,135000,203760
0,225000,760225.5
0,112500,180000
0,225000,544491
0,225000,900000
0,135000,405000
0,157500,633681
1,112500,284400
0,81000,450000
0,216000,804420
0,144000,1256400
0,157500,270000
0,76500,315666
0,270000,1223010
0,103500,802773
0,119677.5,568800
0,112500,518562
0,270000,254700
0,247500,171000
0,360000,573628.5
0,202500,834048
0,135000,568800
0,310500,1016991
0,72000,207000
0,202500,654498
1,112500,309073.5
0,144000,207000
0,157500,450000
0,90000,221031
0,225000,1596568.5
0,157500,512446.5
0,67500,159264
0,247500,408780
0,337500,776304
0,225000,886176
0,135000,305221.5
0,180000,673875
0,135000,273636
0,171000,526500
0,336835.935,1125000
0,270000,1354500
0,90000,239850
0,135000,1061599.5
0,135000,513000
0,121500,364428
1,135000,454500
0,49500,101880
0,112500,545040
0,157500,900000
0,157500,135000
0,135000,540000
0,45000,269550
0,90000,579195
0,351000,755190
0,90000,225000
0,675000,521280
0,144000,517500
0,450000,1237500
0,157500,808650
0,112500,669600
0,211500,518562
0,162000,1303812
0,180000,1006920
0,450000,900000
0,112500,948582
1,180000,1008117
0,315000,1579500
0,270000,373311
0,108000,100737
0,31860,808650
0,67500,521280
0,243000,796500
0,180000,634500
0,315000,1372500
0,90000,932643
0,117000,1335996
0,117000,225000
0,225000,1006920
0,54000,135000
0,180000,579195
0,112500,1113840
0,67500,787131
0,225000,402993
0,67500,283419
0,202500,766282.5
0,193500,900000
0,67500,180000
0,360000,254700
0,157500,398160
0,225000,440784
0,157500,315000
0,135000,225000
0,157500,273024
0,900000,225000
1,81000,225000
0,450000,521280
1,112500,247275
0,76500,143910
1,103500,381528
0,247500,348264
0,135000,333337.5
0,202500,2517300
0,67500,117162
0,270000,450000
0,135000,454500
0,90000,604152
0,112500,239850
0,112500,1323000
0,247500,1319269.5
0,247500,963000
0,234000,2695500
0,157500,225000
0,157500,263686.5
0,94500,360000
0,135000,1078200
0,90000,755190
0,67500,94500
1,121500,284400
0,184500,245268
0,67500,900000
0,225000,180000
0,238500,363190.5
0,60750,95940
0,247500,1800000
1,211500,526491
0,270000,505642.5
0,562500,270000
0,87300,180000
0,157500,390960
0,112500,254700
0,202500,1724688
0,81000,625536
0,171000,545040
0,90000,450000
0,162000,351000
0,105120,652500
0,90000,180000
0,270000,284400
0,157500,273636
0,180000,472500
0,67500,307557
0,157500,536917.5
0,180000,545040
0,130500,269550
0,112500,270000
0,135000,199008
0,112500,942300
0,67500,1125000
0,90000,463500
0,225000,819000
0,90000,202500
0,99000,239850
0,135000,808650
0,315000,382500
0,202500,1530000
0,157500,315000
0,315000,1350000
0,225000,280170
0,135000,270000
0,202500,1928304
0,63000,171900
0,166500,592560
0,279000,757597.5
1,252000,555273
0,135000,1260000
0,252000,504000
0,123750,587619
1,207000,521280
0,180000,1159411.5
0,270000,1325475
0,270000,1339884
0,135000,310500
0,103500,292500
0,225000,382500
0,67500,254700
0,139500,254700
0,90000,555273
0,90000,291384
0,152550,540000
0,90000,180000
1,112500,492862.5
0,81000,225000
0,216000,178290
0,157500,1546020
0,99000,382500
0,180000,454500
0,315000,675000
0,157500,202500
0,315000,835380
1,67500,189621
0,225000,981747
0,315000,432567
0,225000,1288350
0,67500,283500
0,112500,101880
0,247500,348264
0,472500,2606400
0,157500,157500
0,126000,755190
0,450000,2220259.5
0,360000,927877.5
0,315000,1236816
0,99000,143910
0,270000,270000
0,144000,454500
0,157500,225000
1,427500,730017
0,90000,247275
0,90000,180000
0,135000,450000
0,225000,654498
0,112500,270000
0,112500,270000
0,157500,450000
0,112500,135000
1,67500,180000
0,121500,254700
0,157500,445086
0,135000,369720
0,67500,675000
0,90000,333000
0,76500,787131
1,202500,513531
0,202500,900000
0,243000,539100
1,135000,640080
0,202500,781920
0,315000,675000
1,135000,411813
0,99000,536917.5
0,135000,180000
0,225000,358443
0,171000,1046142
0,90000,325908
0,121500,142200
0,180000,495000
0,166500,450000
0,135000,180000
0,81000,166500
0,135000,1149606
0,202500,592560
1,270000,177903
0,67500,700830
0,243000,1046142
0,54000,225000
1,270000,512064
0,157500,954207
0,81000,490495.5
1,252000,877500
0,112500,1530517.5
0,112500,1236816
0,67500,639396
1,67500,544491
0,54000,90000
0,112500,225000
0,229500,1404013.5
0,112500,673875
0,126000,256500
0,112500,134775
1,270000,521280
0,67500,513531
0,270000,840951
0,112500,534204
0,45000,119925
0,90000,450000
0,121500,819432
0,157500,497520
1,247500,247275
0,135000,1110019.5
0,201267,1762110
0,63000,56880
0,180000,863226
0,180000,163512
0,90000,254700
0,67500,540360
0,121500,265536
0,270000,755190
0,247500,495000
0,292500,538704
0,270000,900000
0,225000,1288350
0,157500,675000
0,202500,101880
0,315000,1288350
0,121500,301896
1,135000,270000
0,202500,1170000
0,135000,904500
0,157500,276813
0,112500,770913
0,180000,781920
0,202500,657702
0,180000,521280
0,90000,202500
0,225000,358443
0,157500,172021.5
0,121500,766404
0,360000,473760
0,135000,1350000
0,90000,288873
0,180000,540000
0,180000,254700
1,180000,584766
0,112500,450000
0,315000,1515415.5
0,225000,462645
0,56979,95940
1,157500,521280
0,112500,346500
0,121500,432567
0,225000,1288350
0,135000,247500
0,135000,163008
0,247500,1527579
0,202500,625536
0,261000,490495.5
0,157500,539100
0,135000,180000
0,121500,888840
1,67500,1759500
0,202500,694773
0,1350000,427450.5
0,202500,454500
0,135000,472500
0,94500,119925
0,112500,144486
0,144000,485640
0,135000,247500
0,202500,1033213.5
0,180000,1125000
1,166500,588874.5
0,157500,254700
0,157500,682875
0,90000,270000
0,135000,849415.5
0,270000,332946
0,171000,1035832.5
0,225000,900000
0,135000,225000
0,112500,813195
0,225000,412794
0,112500,508495.5
0,225000,405000
0,126000,787086
1,315000,675000
0,90000,239850
0,225000,602001
